550,VALENTIA OBSERVATORY EI,20001212,125.000
551,VALENTIA OBSERVATORY EI,20000428,124.000
552,VALENTIA OBSERVATORY EI,20000525,124.000
553,VALENTIA OBSERVATORY EI,20001016,124.000
554,VALENTIA OBSERVATORY EI,20001021,124.000
555,BRON LYON AEROPORT FR,20130319,124.000
556,VITORIA FORONDA SP,19831017,124.000
557,VALENTIA OBSERVATORY EI,20000417,123.000
558,VALENTIA OBSERVATORY EI,20001220,123.000
559,VALENTIA OBSERVATORY EI,20010308,123.000
560,BRON LYON AEROPORT FR,20130305,123.000
561,VALENTIA OBSERVATORY EI,20000312,122.000
562,VALENTIA OBSERVATORY EI,20000406,122.000
563,VALENTIA OBSERVATORY EI,20001009,122.000
564,VALENTIA OBSERVATORY EI,20001203,122.000
565,VALENTIA OBSERVATORY EI,20010401,122.000
566,BRON LYON AEROPORT FR,20130408,122.000
567,VITORIA FORONDA SP,19830521,122.000
568,VITORIA FORONDA SP,19831113,122.000
569,VITORIA FORONDA SP,19831225,122.000
570,VITORIA FORONDA SP,19831226,122.000
571,VALENTIA OBSERVATORY EI,19991110,121.000
572,VALENTIA OBSERVATORY EI,19991129,121.000
573,VALENTIA OBSERVATORY EI,19991202,121.000
574,VALENTIA OBSERVATORY EI,19991205,121.000
575,VALENTIA OBSERVATORY EI,19991216,121.000
576,VALENTIA OBSERVATORY EI,20000206,121.000
577,VALENTIA OBSERVATORY EI,20000217,121.000
578,VALENTIA OBSERVATORY EI,20000518,121.000
579,VALENTIA OBSERVATORY EI,20010330,121.000
580,VALENTIA OBSERVATORY EI,19991122,120.000
581,VALENTIA OBSERVATORY EI,19991217,120.000
582,VALENTIA OBSERVATORY EI,20000130,120.000
583,VALENTIA OBSERVATORY EI,20000209,120.000
584,VALENTIA OBSERVATORY EI,20000213,120.000
585,VALENTIA OBSERVATORY EI,20000328,120.000
586,VALENTIA OBSERVATORY EI,20001020,120.000
587,VALENTIA OBSERVATORY EI,20010201,120.000
588,VALENTIA OBSERVATORY EI,20010309,120.000
589,VALENTIA OBSERVATORY EI,20010310,120.000
590,VALENTIA OBSERVATORY EI,20010325,120.000
591,VALENTIA OBSERVATORY EI,20010404,120.000
592,VITORIA FORONDA SP,19831201,120.000
593,VITORIA FORONDA SP,19831229,120.000
594,VITORIA FORONDA SP,19840119,120.000
595,VITORIA FORONDA SP,19840208,120.000
596,VALENTIA OBSERVATORY EI,20000102,119.000
597,VALENTIA OBSERVATORY EI,20000129,119.000
598,VALENTIA OBSERVATORY EI,20000222,119.000
599,VALENTIA OBSERVATORY EI,20000302,119.000
600,VALENTIA OBSERVATORY EI,20000516,119.000
601,VALENTIA OBSERVATORY EI,20001110,119.000
602,VALENTIA OBSERVATORY EI,20001129,119.000
603,VALENTIA OBSERVATORY EI,19991106,118.000
604,VALENTIA OBSERVATORY EI,19991220,118.000
605,VALENTIA OBSERVATORY EI,20000226,118.000
606,VALENTIA OBSERVATORY EI,20000527,118.000
607,VALENTIA OBSERVATORY EI,20001206,118.000
608,VALENTIA OBSERVATORY EI,20001221,118.000
609,VALENTIA OBSERVATORY EI,20001231,118.000
610,VALENTIA OBSERVATORY EI,20010209,118.000
611,VALENTIA OBSERVATORY EI,20010305,118.000
612,BRON LYON AEROPORT FR,20130330,118.000
613,VALENTIA OBSERVATORY EI,20000309,117.000
614,VALENTIA OBSERVATORY EI,20010205,117.000
615,VALENTIA OBSERVATORY EI,20010316,117.000
616,VALENTIA OBSERVATORY EI,20000204,116.000
617,VALENTIA OBSERVATORY EI,20000211,116.000
618,VALENTIA OBSERVATORY EI,20001118,116.000
619,VALENTIA OBSERVATORY EI,20010123,116.000
620,VALENTIA OBSERVATORY EI,20010327,116.000
621,VITORIA FORONDA SP,19831117,116.000
622,VITORIA FORONDA SP,19840204,116.000
623,VALENTIA OBSERVATORY EI,19991105,115.000
624,VALENTIA OBSERVATORY EI,19991221,115.000
625,VALENTIA OBSERVATORY EI,20000111,115.000
626,VALENTIA OBSERVATORY EI,20000205,115.000
627,VALENTIA OBSERVATORY EI,20000214,115.000
628,VALENTIA OBSERVATORY EI,20001124,115.000
629,VALENTIA OBSERVATORY EI,19991223,114.000
630,VALENTIA OBSERVATORY EI,20000318,114.000
631,VALENTIA OBSERVATORY EI,20000330,114.000
632,VALENTIA OBSERVATORY EI,20001010,114.000
633,VALENTIA OBSERVATORY EI,20001030,114.000
634,VALENTIA OBSERVATORY EI,20001205,114.000
635,BRON LYON AEROPORT FR,20130325,114.000
636,BRON LYON AEROPORT FR,20130407,114.000
637,VITORIA FORONDA SP,19831224,114.000
638,VITORIA FORONDA SP,19840203,114.000
639,VITORIA FORONDA SP,19840306,114.000
640,VALENTIA OBSERVATORY EI,19991218,113.000
641,VALENTIA OBSERVATORY EI,19991231,113.000
642,VALENTIA OBSERVATORY EI,20000105,113.000
643,VALENTIA OBSERVATORY EI,20000203,113.000
644,VALENTIA OBSERVATORY EI,20000229,113.000
645,VALENTIA OBSERVATORY EI,20001105,113.000
646,BRON LYON AEROPORT FR,20130406,113.000
647,VALENTIA OBSERVATORY EI,19991111,112.000
648,VALENTIA OBSERVATORY EI,19991201,112.000
649,VALENTIA OBSERVATORY EI,19991230,112.000
650,VALENTIA OBSERVATORY EI,20000104,112.000
651,VALENTIA OBSERVATORY EI,20000106,112.000
652,VALENTIA OBSERVATORY EI,20000107,112.000
653,VALENTIA OBSERVATORY EI,20000131,112.000
654,VALENTIA OBSERVATORY EI,20000219,112.000
655,VALENTIA OBSERVATORY EI,20000418,112.000
656,VALENTIA OBSERVATORY EI,20001207,112.000
657,VALENTIA OBSERVATORY EI,20010121,112.000
658,VALENTIA OBSERVATORY EI,20010131,112.000
659,BRON LYON AEROPORT FR,20130318,112.000
660,VITORIA FORONDA SP,19830524,112.000
661,VITORIA FORONDA SP,19831031,112.000
662,VITORIA FORONDA SP,19840114,112.000
663,VITORIA FORONDA SP,19840201,112.000
664,VITORIA FORONDA SP,19840220,112.000
665,VALENTIA OBSERVATORY EI,19991207,111.000
666,VALENTIA OBSERVATORY EI,19991211,111.000
667,VALENTIA OBSERVATORY EI,20000201,111.000
668,VALENTIA OBSERVATORY EI,20000311,111.000
669,VALENTIA OBSERVATORY EI,20000407,111.000
670,VALENTIA OBSERVATORY EI,20001101,111.000
671,VALENTIA OBSERVATORY EI,20001115,111.000
672,VALENTIA OBSERVATORY EI,20001117,111.000
673,VALENTIA OBSERVATORY EI,20001201,111.000
674,VALENTIA OBSERVATORY EI,20001218,111.000
675,VALENTIA OBSERVATORY EI,19991113,110.000
676,VALENTIA OBSERVATORY EI,20000101,110.000
677,VALENTIA OBSERVATORY EI,20000128,110.000
678,VALENTIA OBSERVATORY EI,20000305,110.000
679,VALENTIA OBSERVATORY EI,20000322,110.000
680,VALENTIA OBSERVATORY EI,20001222,110.000
681,VALENTIA OBSERVATORY EI,20001223,110.000
682,VALENTIA OBSERVATORY EI,20010221,110.000
683,VALENTIA OBSERVATORY EI,20010307,110.000
684,VITORIA FORONDA SP,19831116,110.000
685,VALENTIA OBSERVATORY EI,19991126,109.000
686,VALENTIA OBSERVATORY EI,20000321,109.000
687,VALENTIA OBSERVATORY EI,20000323,109.000
688,VALENTIA OBSERVATORY EI,20000326,109.000
689,VALENTIA OBSERVATORY EI,20001209,109.000
690,VALENTIA OBSERVATORY EI,20010222,109.000
691,VALENTIA OBSERVATORY EI,20010315,109.000
692,VALENTIA OBSERVATORY EI,20010403,109.000
693,VALENTIA OBSERVATORY EI,20000220,108.000
694,VALENTIA OBSERVATORY EI,20000410,108.000
695,VALENTIA OBSERVATORY EI,20001031,108.000
696,VALENTIA OBSERVATORY EI,20001202,108.000
697,VALENTIA OBSERVATORY EI,20010129,108.000
698,VALENTIA OBSERVATORY EI,20010204,108.000
699,VALENTIA OBSERVATORY EI,20010220,108.000
700,BRON LYON AEROPORT FR,20130401,108.000
701,VITORIA FORONDA SP,19831130,108.000
702,VALENTIA OBSERVATORY EI,19991115,107.000
703,VALENTIA OBSERVATORY EI,20001104,107.000
704,VALENTIA OBSERVATORY EI,20010211,107.000
705,VALENTIA OBSERVATORY EI,19991116,106.000
706,VALENTIA OBSERVATORY EI,20000110,106.000
707,VALENTIA OBSERVATORY EI,20000314,106.000
708,VALENTIA OBSERVATORY EI,20000329,106.000
709,VALENTIA OBSERVATORY EI,20000401,106.000
710,VALENTIA OBSERVATORY EI,20000416,106.000
711,VALENTIA OBSERVATORY EI,20001107,106.000
712,VALENTIA OBSERVATORY EI,20001111,106.000
713,VALENTIA OBSERVATORY EI,20010402,106.000
714,VITORIA FORONDA SP,19830523,106.000
715,VITORIA FORONDA SP,19840107,106.000
716,VITORIA FORONDA SP,19840122,106.000
717,VITORIA FORONDA SP,19840312,106.000
718,VALENTIA OBSERVATORY EI,19991112,105.000
719,VALENTIA OBSERVATORY EI,20010101,105.000
720,VALENTIA OBSERVATORY EI,20010202,105.000
721,VALENTIA OBSERVATORY EI,20010212,105.000
722,VALENTIA OBSERVATORY EI,20010313,105.000
723,BRON LYON AEROPORT FR,20130420,105.000
724,VALENTIA OBSERVATORY EI,19991224,104.000
725,VALENTIA OBSERVATORY EI,20000109,104.000
726,VALENTIA OBSERVATORY EI,20001028,104.000
727,VALENTIA OBSERVATORY EI,20001103,104.000
728,VALENTIA OBSERVATORY EI,20001123,104.000
729,VALENTIA OBSERVATORY EI,20010314,104.000
730,VALENTIA OBSERVATORY EI,20010326,104.000
731,VITORIA FORONDA SP,19831029,104.000
732,VITORIA FORONDA SP,19840121,104.000
733,VITORIA FORONDA SP,19840126,104.000
734,VITORIA FORONDA SP,19840207,104.000
735,VITORIA FORONDA SP,19840218,104.000
736,VITORIA FORONDA SP,19840318,104.000
737,VALENTIA OBSERVATORY EI,19991114,103.000
738,VALENTIA OBSERVATORY EI,19991222,103.000
739,VALENTIA OBSERVATORY EI,20000303,103.000
740,VALENTIA OBSERVATORY EI,20000315,103.000
741,VALENTIA OBSERVATORY EI,20000317,103.000
742,VALENTIA OBSERVATORY EI,20001126,103.000
743,VALENTIA OBSERVATORY EI,20010130,103.000
744,VALENTIA OBSERVATORY EI,20010219,103.000
745,VALENTIA OBSERVATORY EI,20010328,103.000
746,VALENTIA OBSERVATORY EI,19991121,102.000
747,VALENTIA OBSERVATORY EI,20000208,102.000
748,VALENTIA OBSERVATORY EI,20000225,102.000
749,VALENTIA OBSERVATORY EI,20000301,102.000
750,VALENTIA OBSERVATORY EI,20000324,102.000
751,VALENTIA OBSERVATORY EI,20000405,102.000
752,VALENTIA OBSERVATORY EI,20001106,102.000
753,VALENTIA OBSERVATORY EI,20010104,102.000
754,VALENTIA OBSERVATORY EI,20010203,102.000
755,VALENTIA OBSERVATORY EI,20010215,102.000
756,VALENTIA OBSERVATORY EI,20010216,102.000
757,VITORIA FORONDA SP,19831119,102.000
758,VITORIA FORONDA SP,19831218,102.000
759,VITORIA FORONDA SP,19840206,102.000
760,VITORIA FORONDA SP,19840217,102.000
761,VITORIA FORONDA SP,19840219,102.000
762,VALENTIA OBSERVATORY EI,20000414,101.000
763,VALENTIA OBSERVATORY EI,20001208,101.000
764,VALENTIA OBSERVATORY EI,20010122,101.000
765,VALENTIA OBSERVATORY EI,20010217,101.000
766,BRON LYON AEROPORT FR,20130120,101.000
767,BRON LYON AEROPORT FR,20130328,101.000
768,VALENTIA OBSERVATORY EI,19991229,100.000
769,VALENTIA OBSERVATORY EI,20001029,100.000
770,VALENTIA OBSERVATORY EI,20001112,100.000
771,VALENTIA OBSERVATORY EI,20001230,100.000
772,VALENTIA OBSERVATORY EI,20010103,100.000
773,VALENTIA OBSERVATORY EI,20010321,100.000
774,VALENTIA OBSERVATORY EI,20010329,100.000
775,BRON LYON AEROPORT FR,20130317,100.000
776,VITORIA FORONDA SP,19840313,100.000
777,VALENTIA OBSERVATORY EI,20000103,99.000
778,VALENTIA OBSERVATORY EI,20000202,99.000
779,VALENTIA OBSERVATORY EI,20000221,99.000
780,VALENTIA OBSERVATORY EI,20001108,99.000
781,VALENTIA OBSERVATORY EI,20001109,99.000
782,VALENTIA OBSERVATORY EI,20001122,99.000
783,VALENTIA OBSERVATORY EI,20000316,98.000
784,VALENTIA OBSERVATORY EI,20000325,98.000
785,VALENTIA OBSERVATORY EI,20000427,98.000
786,VALENTIA OBSERVATORY EI,20010214,98.000
787,VITORIA FORONDA SP,19831030,98.000
788,VITORIA FORONDA SP,19831120,98.000
789,VITORIA FORONDA SP,19831128,98.000
790,VITORIA FORONDA SP,19831221,98.000
791,VITORIA FORONDA SP,19840116,98.000
792,VITORIA FORONDA SP,19840118,98.000
793,VITORIA FORONDA SP,19840321,98.000
794,VITORIA FORONDA SP,19840322,98.000
795,VALENTIA OBSERVATORY EI,20001116,97.000
796,VALENTIA OBSERVATORY EI,20001119,97.000
797,VALENTIA OBSERVATORY EI,20000122,96.000
798,VALENTIA OBSERVATORY EI,20000218,96.000
799,VALENTIA OBSERVATORY EI,20000304,96.000
800,VALENTIA OBSERVATORY EI,20001102,96.000
801,VALENTIA OBSERVATORY EI,20001213,96.000
802,VALENTIA OBSERVATORY EI,20010120,96.000
803,VITORIA FORONDA SP,19840205,96.000
804,VALENTIA OBSERVATORY EI,20000120,95.000
805,VALENTIA OBSERVATORY EI,20001113,95.000
806,VALENTIA OBSERVATORY EI,20001114,95.000
807,VALENTIA OBSERVATORY EI,20001219,95.000
808,VALENTIA OBSERVATORY EI,20010206,95.000
809,VALENTIA OBSERVATORY EI,20010218,95.000
810,VALENTIA OBSERVATORY EI,19991120,94.000
811,VALENTIA OBSERVATORY EI,20000402,94.000
812,VALENTIA OBSERVATORY EI,20001217,94.000
813,VALENTIA OBSERVATORY EI,20010311,94.000
814,VITORIA FORONDA SP,19831203,94.000
815,VITORIA FORONDA SP,19831231,94.000
816,VITORIA FORONDA SP,19840115,94.000
817,VITORIA FORONDA SP,19840120,94.000
818,VITORIA FORONDA SP,19840131,94.000
819,VITORIA FORONDA SP,19840216,94.000
820,VITORIA FORONDA SP,19840317,94.000
821,VALENTIA OBSERVATORY EI,19991119,93.000
822,VALENTIA OBSERVATORY EI,20000412,93.000
823,VALENTIA OBSERVATORY EI,20000425,93.000
824,VALENTIA OBSERVATORY EI,20010312,93.000
825,VALENTIA OBSERVATORY EI,20000125,92.000
826,VALENTIA OBSERVATORY EI,20001120,92.000
827,VALENTIA OBSERVATORY EI,20010213,92.000
828,BRON LYON AEROPORT FR,20130129,92.000
829,VITORIA FORONDA SP,19840106,92.000
830,VITORIA FORONDA SP,19840125,92.000
831,VALENTIA OBSERVATORY EI,19991225,91.000
832,VALENTIA OBSERVATORY EI,20000123,91.000
833,VALENTIA OBSERVATORY EI,20000228,91.000
834,VALENTIA OBSERVATORY EI,20000331,91.000
835,VALENTIA OBSERVATORY EI,20001125,91.000
836,VALENTIA OBSERVATORY EI,20000117,90.000
837,VALENTIA OBSERVATORY EI,20000121,90.000
838,VALENTIA OBSERVATORY EI,20000124,90.000
839,VALENTIA OBSERVATORY EI,20000212,90.000
840,VALENTIA OBSERVATORY EI,20000227,90.000
841,VALENTIA OBSERVATORY EI,20001121,90.000
842,VALENTIA OBSERVATORY EI,20010125,90.000
843,BRON LYON AEROPORT FR,20130331,90.000
844,VALENTIA OBSERVATORY EI,20000216,89.000
845,VALENTIA OBSERVATORY EI,20010223,89.000
846,VALENTIA OBSERVATORY EI,19991203,88.000
847,VALENTIA OBSERVATORY EI,19991208,88.000
848,VALENTIA OBSERVATORY EI,19991209,88.000
849,VALENTIA OBSERVATORY EI,19991226,88.000
850,VALENTIA OBSERVATORY EI,20000413,88.000
851,VALENTIA OBSERVATORY EI,20010119,88.000
852,VALENTIA OBSERVATORY EI,20010225,88.000
853,VITORIA FORONDA SP,19831202,88.000
854,VITORIA FORONDA SP,19840117,88.000
855,VITORIA FORONDA SP,19840302,88.000
856,VITORIA FORONDA SP,19840305,88.000
857,VALENTIA OBSERVATORY EI,20000415,87.000
858,VALENTIA OBSERVATORY EI,20000210,86.000
859,VALENTIA OBSERVATORY EI,20010118,86.000
860,VITORIA FORONDA SP,19830520,86.000
861,VITORIA FORONDA SP,19831212,86.000
862,VITORIA FORONDA SP,19840221,86.000
863,VITORIA FORONDA SP,19840316,86.000
864,VALENTIA OBSERVATORY EI,19991215,85.000
865,VALENTIA OBSERVATORY EI,20000127,85.000
866,VALENTIA OBSERVATORY EI,20000215,85.000
867,VALENTIA OBSERVATORY EI,20000426,85.000
868,VALENTIA OBSERVATORY EI,20001214,85.000
869,VALENTIA OBSERVATORY EI,20010106,85.000
870,VALENTIA OBSERVATORY EI,20010112,85.000
871,VALENTIA OBSERVATORY EI,20010207,85.000
872,BRON LYON AEROPORT FR,20130128,85.000
873,VALENTIA OBSERVATORY EI,19991204,84.000
874,VALENTIA OBSERVATORY EI,20000224,84.000
875,VALENTIA OBSERVATORY EI,20001215,84.000
876,VALENTIA OBSERVATORY EI,20001224,84.000
877,VALENTIA OBSERVATORY EI,20010102,84.000
878,VALENTIA OBSERVATORY EI,20010114,84.000
879,BRON LYON AEROPORT FR,20130326,84.000
880,VITORIA FORONDA SP,19831118,84.000
881,VITORIA FORONDA SP,19831219,84.000
882,VITORIA FORONDA SP,19840113,84.000
883,VITORIA FORONDA SP,19840128,84.000
884,VALENTIA OBSERVATORY EI,20010105,83.000
885,VALENTIA OBSERVATORY EI,20010124,83.000
886,VALENTIA OBSERVATORY EI,19991212,82.000
887,VALENTIA OBSERVATORY EI,20001216,82.000
888,VALENTIA OBSERVATORY EI,20010113,82.000
889,VALENTIA OBSERVATORY EI,20010128,82.000
890,BRON LYON AEROPORT FR,20130219,82.000
891,VITORIA FORONDA SP,19831207,82.000
892,VITORIA FORONDA SP,19840124,82.000
893,VITORIA FORONDA SP,19840214,82.000
894,VITORIA FORONDA SP,19840308,82.000
895,VALENTIA OBSERVATORY EI,19991219,81.000
896,VALENTIA OBSERVATORY EI,19991228,81.000
897,VALENTIA OBSERVATORY EI,20010107,81.000
898,VALENTIA OBSERVATORY EI,20010109,81.000
899,VALENTIA OBSERVATORY EI,20010317,81.000
900,BRON LYON AEROPORT FR,20130428,81.000
901,VALENTIA OBSERVATORY EI,20000108,80.000
902,VALENTIA OBSERVATORY EI,20000112,80.000
903,VALENTIA OBSERVATORY EI,20000404,80.000
904,VALENTIA OBSERVATORY EI,20000411,80.000
905,VALENTIA OBSERVATORY EI,20010318,80.000
906,VALENTIA OBSERVATORY EI,20010320,80.000
907,VITORIA FORONDA SP,19840209,80.000
908,VALENTIA OBSERVATORY EI,20010117,78.000
909,VITORIA FORONDA SP,19840320,78.000
910,VALENTIA OBSERVATORY EI,20010108,77.000
911,VALENTIA OBSERVATORY EI,20010304,77.000
912,VALENTIA OBSERVATORY EI,20010319,76.000
913,BRON LYON AEROPORT FR,20130313,76.000
914,VITORIA FORONDA SP,19840215,76.000
915,VALENTIA OBSERVATORY EI,20000113,75.000
916,VALENTIA OBSERVATORY EI,20000403,75.000
917,BRON LYON AEROPORT FR,20130206,74.000
918,VITORIA FORONDA SP,19831216,74.000
919,VITORIA FORONDA SP,19840127,74.000
920,VALENTIA OBSERVATORY EI,20000126,73.000
921,VALENTIA OBSERVATORY EI,20010126,73.000
922,VALENTIA OBSERVATORY EI,20010224,73.000
923,VALENTIA OBSERVATORY EI,20000116,72.000
924,VALENTIA OBSERVATORY EI,20010127,72.000
925,VITORIA FORONDA SP,19840211,72.000
926,VITORIA FORONDA SP,19840222,72.000
927,VITORIA FORONDA SP,19840315,72.000
928,VALENTIA OBSERVATORY EI,20010208,70.000
929,VALENTIA OBSERVATORY EI,20010226,70.000
930,VALENTIA OBSERVATORY EI,20010302,70.000
931,VALENTIA OBSERVATORY EI,20010303,70.000
932,VALENTIA OBSERVATORY EI,19991213,69.000
933,VALENTIA OBSERVATORY EI,20000118,69.000
934,VALENTIA OBSERVATORY EI,20010115,69.000
935,BRON LYON AEROPORT FR,20130121,69.000
936,VITORIA FORONDA SP,19831211,68.000
937,VITORIA FORONDA SP,19831213,68.000
938,VITORIA FORONDA SP,19831217,68.000
939,VITORIA FORONDA SP,19840102,68.000
940,VITORIA FORONDA SP,19840112,68.000
941,VITORIA FORONDA SP,19840210,68.000
942,VITORIA FORONDA SP,19840314,68.000
943,VALENTIA OBSERVATORY EI,19991227,66.000
944,VALENTIA OBSERVATORY EI,20010301,66.000
945,BRON LYON AEROPORT FR,20130216,66.000
946,VITORIA FORONDA SP,19831204,66.000
947,VITORIA FORONDA SP,19831215,66.000
948,VITORIA FORONDA SP,19840105,66.000
949,VITORIA FORONDA SP,19840108,66.000
950,VALENTIA OBSERVATORY EI,20000119,65.000
951,VALENTIA OBSERVATORY EI,20001228,65.000
952,VALENTIA OBSERVATORY EI,20010111,65.000
953,VALENTIA OBSERVATORY EI,20010116,65.000
954,VITORIA FORONDA SP,19831205,64.000
955,VITORIA FORONDA SP,19840103,64.000
956,VITORIA FORONDA SP,19840303,64.000
957,VALENTIA OBSERVATORY EI,19991214,62.000
958,VALENTIA OBSERVATORY EI,20000114,62.000
959,BRON LYON AEROPORT FR,20130211,62.000
960,VITORIA FORONDA SP,19831214,62.000
961,VITORIA FORONDA SP,19840212,62.000
962,VALENTIA OBSERVATORY EI,20010227,61.000
963,VITORIA FORONDA SP,19840311,58.000
964,VALENTIA OBSERVATORY EI,20001227,57.000
965,VALENTIA OBSERVATORY EI,20001229,57.000
966,VITORIA FORONDA SP,19840129,56.000
967,VITORIA FORONDA SP,19840213,56.000
968,VITORIA FORONDA SP,19840309,56.000
969,VALENTIA OBSERVATORY EI,20010110,55.000
970,BRON LYON AEROPORT FR,20130218,55.000
971,BRON LYON AEROPORT FR,20130207,54.000
972,VITORIA FORONDA SP,19831210,54.000
973,VITORIA FORONDA SP,19840101,54.000
974,VALENTIA OBSERVATORY EI,20010228,52.000
975,BRON LYON AEROPORT FR,20130127,52.000
976,VITORIA FORONDA SP,19840304,52.000
977,VALENTIA OBSERVATORY EI,20000115,51.000
978,VITORIA FORONDA SP,19840110,50.000
979,VITORIA FORONDA SP,19840226,50.000
980,BRON LYON AEROPORT FR,20130226,49.000
981,BRON LYON AEROPORT FR,20130314,49.000
982,VALENTIA OBSERVATORY EI,20001225,48.000
983,VITORIA FORONDA SP,19831209,48.000
984,VITORIA FORONDA SP,19840111,48.000
985,VITORIA FORONDA SP,19840130,48.000
986,VITORIA FORONDA SP,19840227,48.000
987,VITORIA FORONDA SP,19840223,46.000
988,VITORIA FORONDA SP,19840229,46.000
989,BRON LYON AEROPORT FR,20130301,44.000
990,VITORIA FORONDA SP,19840202,44.000
991,BRON LYON AEROPORT FR,20130302,43.000
992,VITORIA FORONDA SP,19840104,42.000
993,BRON LYON AEROPORT FR,20130212,40.000
994,VITORIA FORONDA SP,19840310,40.000
995,VALENTIA OBSERVATORY EI,20001226,39.000
996,BRON LYON AEROPORT FR,20130124,33.000
997,BRON LYON AEROPORT FR,20130214,33.000
998,BRON LYON AEROPORT FR,20130227,30.000
999,VITORIA FORONDA SP,19840109,30.000
1000,VITORIA FORONDA SP,19840224,26.000
1001,VITORIA FORONDA SP,19840228,26.000
1002,BRON LYON AEROPORT FR,20130208,24.000
1003,BRON LYON AEROPORT FR,20130217,24.000
1004,BRON LYON AEROPORT FR,20130221,24.000
1005,BRON LYON AEROPORT FR,20130225,23.000
1006,BRON LYON AEROPORT FR,20130125,22.000
1007,BRON LYON AEROPORT FR,20130126,22.000
1008,BRON LYON AEROPORT FR,20130213,21.000
1009,BRON LYON AEROPORT FR,20130222,21.000
1010,VITORIA FORONDA SP,19840225,18.000
1011,VITORIA FORONDA SP,19840301,16.000
1012,VITORIA FORONDA SP,19831208,4.000
1013,VITORIA FORONDA SP,19831206,0.000
1014,BRON LYON AEROPORT FR,20130223,-5.000
